"x","y","Y","M","X","N1","N2","N3","N4","N5","N6","N7","N8","N9","N10","N11","N12","N13","N14","N15","N16","N17","N18","N19","N20"
"3144","A2","B2",0.080816104259107,0.667932914370543,-2.12895841556437,1,1,0,0,1,1,1,0,1,1,0,0,1,0,1,0,0,0,1,1
"3145","A2","B2",1.19195662088448,-0.0344977427138329,0.63465672706949,1,1,1,0,0,1,1,1,1,1,0,0,1,0,1,0,0,0,1,0
"3146","A2","B2",0.272447053614409,1.15920742122319,-0.82091562215117,1,0,1,0,0,1,0,1,1,1,1,0,1,1,1,0,0,0,1,0
"3147","A2","B2",-0.665621618536674,-0.326335053858197,-0.625864186757423,1,0,1,0,0,1,1,1,1,0,0,0,1,0,1,0,0,0,1,1
"3148","A2","B2",-1.94820389512604,-1.41285442521072,-0.53499448172023,1,1,1,0,1,1,1,1,0,1,0,0,0,0,1,0,0,0,1,0
"3149","A2","B2",1.64496391483217,1.52890989589863,0.141431011462004,1,1,1,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1
"3150","A2","B2",2.54966278444889,1.14653526879216,0.0893232761829224,1,1,1,0,1,1,0,1,0,1,0,0,1,0,1,0,0,0,1,1
"3151","A2","B2",-1.65769397902964,-0.424418260491218,-0.253686966805896,0,1,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,1
"3152","A2","B2",0.344473073394258,1.39908861761432,-1.34855161284795,1,1,0,0,1,0,1,1,1,0,0,0,0,0,1,0,0,0,1,0
"3153","A2","B2",-1.17619340050982,-0.191685719056798,-0.391622577674579,1,1,0,0,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,1
"3154","A2","B2",1.53914487107041,-0.585824517334322,1.42286282845827,1,1,1,0,1,1,1,1,0,1,0,0,1,0,1,0,0,0,1,0
"3155","A2","B2",0.459929613867317,0.578541624500074,-0.610267042426886,1,1,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1
"3156","A2","B2",-1.98925664633424,-0.862799174520848,-2.40925357644405,0,1,1,1,0,1,1,1,1,0,0,0,1,0,1,0,0,1,1,0
"3157","A2","B2",-1.13517409514753,-1.79919626394672,0.301580734307241,0,1,0,1,1,0,1,1,0,1,0,0,0,0,1,0,1,0,1,1
"3158","A2","B2",0.198935938302554,0.389624857924937,-0.646783050237455,1,1,0,1,1,0,1,0,1,0,0,0,1,0,1,0,0,0,1,1
"3159","A2","B2",-1.14530460880651,-1.15982518003864,-0.229082356977655,1,1,1,0,0,1,1,0,1,0,0,0,1,0,1,0,0,0,1,1
"3160","A2","B2",-1.40599993602254,0.13520266132986,-0.466489364403634,1,1,1,0,1,1,1,0,1,0,0,0,1,1,1,0,0,0,1,1
"3161","A2","B2",-2.27992709726092,-2.71127945031648,-0.445158560853909,1,1,1,0,0,0,1,1,1,0,0,0,1,0,1,0,0,0,1,0
"3162","A2","B2",-0.773142513653393,0.1265652136175,-1.41838572683111,1,1,0,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,1,0
"3163","A2","B2",-2.31313604324381,-0.616354026788728,-0.260970452731234,0,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,1,1
"3164","A2","B2",-0.121924963402574,-1.63862067253406,0.592188955064411,0,1,1,0,1,1,1,1,0,1,0,0,0,0,1,0,0,0,1,1
"3165","A2","B2",0.186253370567704,-0.808414642186608,0.116421449046536,1,0,1,0,1,1,1,1,0,1,0,0,1,0,1,0,0,0,1,0
"3166","A2","B2",-0.547020172594991,0.216649760856182,-0.114406450106934,1,1,1,0,1,1,0,1,1,0,0,0,0,0,1,0,0,0,1,0
"3167","A2","B2",0.262653416802748,0.333887396779943,0.0812644820017668,1,1,1,0,1,1,1,1,1,1,0,0,0,0,1,0,0,0,1,1
"3168","A2","B2",-2.52503378185959,-1.82817207884656,-1.45673844743193,1,1,0,0,1,0,1,0,1,1,0,0,1,1,1,0,0,1,0,0
"3169","A2","B2",1.81271646692959,0.301974683673529,0.821843783698626,0,1,1,0,1,1,1,0,0,0,0,1,1,0,1,0,0,0,1,1
"3170","A2","B2",-0.692000517641836,-0.272227696164863,-1.53027253232751,0,1,1,0,1,1,1,1,1,0,0,0,1,0,1,0,0,0,1,0
"3171","A2","B2",1.46423591245756,3.22836775861936,1.32114902715597,1,1,0,0,1,1,1,0,0,1,0,0,1,0,1,0,0,0,1,0
"3172","A2","B2",-0.351513346158538,0.969195188755368,-0.453963444608591,1,1,0,1,0,1,1,1,0,0,0,1,1,0,1,0,0,0,0,0
"3173","A2","B2",1.54762469472595,0.223605991969181,0.565612252819253,1,1,0,1,1,1,1,1,1,0,0,0,1,0,1,0,0,0,1,0
"3174","A2","B2",-1.18402330193332,-2.22278837459207,-0.505135466377061,0,1,0,0,0,1,0,1,0,0,0,0,1,1,1,0,0,0,0,1
"3175","A2","B2",-1.28526752923916,1.50917579713829,-0.212282094298112,1,1,1,0,1,1,1,0,1,0,0,0,1,0,1,0,0,0,1,1
"3176","A2","B2",1.77628873771026,0.977258106977576,0.557195924434203,1,1,1,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,1,1
"3177","A2","B2",0.0586584106287452,0.626299825053806,-0.877453466432267,1,1,0,0,1,1,1,1,1,0,0,0,1,1,1,0,0,0,1,0
"3178","A2","B2",-2.31414941356467,-1.04022727344792,-1.05540447106357,0,1,1,0,1,1,1,1,1,0,0,0,1,1,1,0,0,0,1,1
"3179","A2","B2",1.75385792352674,-1.1318965756618,2.64569017055032,1,1,0,0,0,1,1,1,0,0,0,0,1,0,1,0,0,0,0,1
"3180","A2","B2",-2.08665218205668,-1.44935456125608,-0.59962223396702,1,1,0,0,1,0,1,1,0,1,0,0,1,0,1,0,0,0,0,1
"3181","A2","B2",-2.00322940525648,1.10411944908949,-1.12010060777128,1,1,0,0,1,1,1,1,0,0,0,0,1,0,1,0,0,0,1,1
"3182","A2","B2",1.33070386509189,2.3178775545265,1.05871210260601,1,1,1,0,1,1,1,1,0,0,0,0,1,0,1,0,0,0,0,1
"3183","A2","B2",1.09077555579623,3.34259665483513,0.231109500166529,1,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0
"3184","A2","B2",-0.449934563550432,-0.478728108283941,0.248122468267504,0,1,0,1,0,1,1,0,0,0,0,0,1,0,1,0,0,1,1,1
"3185","A2","B2",0.203172930369715,0.685321909790366,1.52553793547294,1,1,1,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,1
"3186","A2","B2",0.473776475317946,-0.439358634737081,1.22037722044568,1,1,1,0,1,1,1,0,1,0,0,0,1,0,1,0,0,0,0,1
"3187","A2","B2",1.61955515062802,0.167633627802584,0.0314886323953529,1,1,1,0,0,1,1,1,0,1,0,0,1,0,1,0,0,0,0,1
"3188","A2","B2",1.28770282208004,0.504463533203894,1.30896213113901,1,1,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1
"3189","A2","B2",-0.983972464808232,0.604919988007322,-1.46974745928288,1,1,1,0,0,1,1,0,0,0,0,0,1,0,1,1,0,0,1,0
"3190","A2","B2",0.179187126349463,1.26503505312489,0.0707246534437383,0,1,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0
"3191","A2","B2",-1.05939134972172,-1.3798632067147,1.19984789505216,1,1,1,0,1,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0
"3192","A2","B2",1.0325273217504,0.839886457019307,-0.120014002650455,1,1,1,0,1,1,0,1,0,0,0,0,1,1,1,0,0,0,1,0
"3193","A2","B2",0.443718460298336,0.0104043367335725,1.57761894369386,1,1,1,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,1,1
"3194","A2","B2",0.524789294062128,0.12466498408114,0.177945756206668,0,1,1,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0
"3195","A2","B2",0.576409227539663,0.653976725260907,-0.497564681956897,1,1,1,0,0,1,0,1,0,1,1,0,1,0,1,0,0,0,1,0
"3196","A2","B2",-3.21797819310595,-1.87157541180291,-1.6203937534974,0,1,1,0,1,1,1,1,0,0,0,0,1,0,1,0,0,0,1,1
"3197","A2","B2",1.39385904166602,1.84080259330605,1.03187208641999,1,1,1,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,1,1
"3198","A2","B2",0.170390341198832,-0.321870642372454,0.409902130770863,1,1,1,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0
"3199","A2","B2",1.37635377116534,0.680210882571028,0.734104481400321,1,1,1,0,1,1,1,0,0,1,0,0,1,0,1,0,0,0,1,1
"3200","A2","B2",-1.24912401979547,-0.273932458759699,-1.11163044404904,1,1,1,0,1,0,1,1,1,0,0,0,1,0,1,0,0,0,1,0
"3201","A2","B2",1.77308350772712,-0.935679036585366,1.05522875234373,1,1,0,0,1,1,1,0,0,1,0,0,1,0,1,0,0,0,1,0
"3202","A2","B2",0.29442063624858,-0.905553916118664,-0.93549710762093,0,1,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1
"3203","A2","B2",-0.45140964493564,-0.6660439204102,-0.277205599943244,1,1,1,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,1
"3204","A2","B2",0.353084996399555,1.11670952349246,-0.198260585681702,1,1,1,0,0,1,1,0,1,0,0,0,1,0,1,0,0,0,1,1
"3205","A2","B2",-0.422727781266845,-0.681366442308027,-0.76691219724799,1,1,1,0,0,1,1,1,0,1,0,0,1,0,0,1,0,0,0,0
"3206","A2","B2",1.05469108996936,-0.353246884838344,1.34941264076869,1,1,1,0,1,1,1,1,1,1,0,0,1,0,1,0,0,0,1,0
"3207","A2","B2",-0.905579658201658,-1.56895817804341,-0.564417736406606,1,1,0,0,0,1,1,1,1,1,0,0,1,1,1,0,0,1,1,1
"3208","A2","B2",0.477046362812383,0.78478542378258,0.766524085390069,0,1,1,1,1,1,1,0,1,1,0,0,1,0,1,0,0,0,1,1
"3209","A2","B2",-2.84126906542014,-1.31345539409028,-0.352657010440609,1,1,0,0,0,1,1,1,0,0,0,0,0,0,1,0,1,0,1,1
"3210","A2","B2",-0.00820641150630422,0.40216120835087,-0.00259963584691047,1,1,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,1,1
"3211","A2","B2",-1.04703277958706,-0.261916735361813,0.606509446839975,1,1,1,0,1,1,1,1,0,0,0,0,1,1,1,0,0,0,1,1
"3212","A2","B2",-2.36476952811974,0.374348425259052,0.300183154526434,1,1,1,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,1,1
"3213","A2","B2",-0.356738704545603,0.287333236282211,-0.115573616463513,1,1,1,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0
"3214","A2","B2",-0.293612741921413,1.2198430949725,-0.395773865159067,0,1,0,0,1,1,1,1,1,0,0,0,1,0,1,0,0,0,1,0
"3215","A2","B2",1.39238565218522,1.68847564358499,1.13142109079581,0,1,1,0,1,1,1,1,1,0,0,0,1,1,1,0,0,0,0,1
"3216","A2","B2",1.27952986861027,-0.6314377996784,0.813264012991239,0,1,1,0,1,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0
"3217","A2","B2",0.616580313944302,1.105170111974,1.39855769454261,1,1,0,0,1,1,1,1,0,0,0,0,0,1,1,0,1,0,1,0
"3218","A2","B2",2.36971483622332,0.0326820895254759,0.118038340194985,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,0,0,0,1,1
"3219","A2","B2",1.55322401224327,2.04825614047297,0.385544493003092,1,1,1,0,0,1,1,1,1,1,0,0,1,0,1,0,0,0,1,1
"3220","A2","B2",-0.789260371104203,-1.26019433741034,-0.193238997179996,1,1,0,0,0,1,1,1,1,1,1,0,1,0,1,0,0,0,1,1
"3221","A2","B2",1.42058328383074,2.38752582418694,1.64611568401948,1,0,0,0,1,1,1,1,1,1,1,0,1,1,1,0,0,0,1,1
"3222","A2","B2",-0.931100360621739,-0.739159441181701,-0.317813519578712,1,1,0,0,1,1,1,0,1,1,0,0,1,0,0,0,0,0,1,1
"3223","A2","B2",2.70769762597087,1.07970755297843,0.137328323388982,0,1,1,0,0,1,1,1,0,1,0,0,1,1,1,0,0,1,1,1
"3224","A2","B2",0.85681040593208,-1.02282385394831,1.37158725483899,1,1,0,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,1,1
"3225","A2","B2",2.38281615485604,-0.306998532110127,0.401098834541683,0,1,0,0,1,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0
"3226","A2","B2",0.717863659274893,0.123976738958219,-0.154120190877572,1,1,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,1
"3227","A2","B2",-1.04310961058659,0.357824138045223,-1.39775527329418,1,1,1,0,0,1,1,0,0,1,0,0,1,0,1,0,0,0,1,0
"3228","A2","B2",0.885320134820576,0.0243466857041984,0.931457380542786,1,1,1,1,1,1,1,0,1,0,0,0,1,0,1,0,0,0,1,0
"3229","A2","B2",-0.0879955284989497,-1.99655140851832,0.283580676606682,1,1,0,0,1,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0
"3230","A2","B2",-0.105603470455127,0.0801956856722768,-0.378471843005977,1,1,1,0,0,1,1,1,1,0,1,0,1,0,1,0,0,0,1,1
"3231","A2","B2",0.807748703653337,0.301782205327717,1.27498769247252,1,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,1
"3232","A2","B2",-2.00361404331686,-0.68735029559916,-0.83998096158438,1,1,0,0,0,1,1,0,1,1,1,0,1,0,1,0,0,0,0,1
"3233","A2","B2",-1.74070249772869,-1.26975675549127,-1.18113241783653,1,1,1,1,0,0,1,1,0,1,0,0,1,1,1,0,0,0,1,0
"3234","A2","B2",1.4793104887412,0.441413945480206,0.782239095194915,1,1,1,0,1,1,1,0,0,1,0,0,1,1,1,0,1,0,1,1
"3235","A2","B2",0.358694855247785,-0.120600284322288,-0.264401368925816,1,1,0,0,1,1,1,0,1,0,0,0,1,0,1,0,0,0,1,0
"3236","A2","B2",1.93577176592665,1.386949804201,0.103983891390352,1,1,1,0,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,1
"3237","A2","B2",-1.28395579031291,0.875764607787299,-0.612964361201394,0,1,1,0,1,0,1,0,1,1,0,0,1,1,1,0,0,0,1,1
"3238","A2","B2",-1.74383272356811,0.394402304038744,-1.37935192159762,1,0,0,0,1,1,1,1,1,0,0,0,1,0,1,0,0,0,1,0
"3239","A2","B2",1.03575163228877,-1.48490547318654,1.62682652163236,1,1,1,0,0,1,1,1,1,0,0,0,0,0,1,0,0,0,1,0
"3240","A2","B2",0.949758418683243,-1.15794512819032,-0.836663363018989,1,1,1,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0,1,0
"3241","A2","B2",0.686979844460758,0.57934963074816,0.101294641613914,0,1,1,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1
"3242","A2","B2",-2.89768207716167,-0.75001235469666,-3.1807030669623,1,1,1,0,0,1,1,1,0,1,0,0,1,1,1,0,0,0,1,1
"3243","A2","B2",0.14134473460769,-0.0339149702884594,0.0721763027047834,1,1,1,0,0,1,1,1,0,0,0,0,1,1,1,0,0,0,1,1
"3244","A2","B2",-0.798553606634793,0.101513612131562,0.180127851181714,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,0,0,0,0,1
"3245","A2","B2",-0.615910764020236,-0.393211966901567,-0.522698741923747,0,1,0,1,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1
"3246","A2","B2",-1.1793528487804,1.54342047491158,-1.45574710977333,1,1,1,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1
"3247","A2","B2",-0.926758880774376,0.933267174061709,-1.34581978555546,1,1,1,1,1,1,0,0,1,1,0,0,1,0,1,0,0,0,1,0
"3248","A2","B2",-1.15373194359443,-0.724605855748192,-0.712959988529403,1,1,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1
"3249","A2","B2",-3.73305968255826,-2.05744592052187,-2.37508037579187,0,0,1,0,1,1,1,0,0,1,0,0,0,1,1,0,0,0,1,0
"3250","A2","B2",0.987878199088511,1.05881515632222,0.167009309266811,0,1,1,0,0,1,1,0,1,0,0,0,1,1,1,0,0,0,1,0
"3251","A2","B2",-2.30206601594416,0.138867284062527,-1.58712169870576,0,1,1,0,0,1,0,0,1,1,0,0,1,0,1,0,0,1,1,1
"3252","A2","B2",-2.35037969030294,-1.25728483396083,-0.318081954957265,1,0,0,0,1,1,1,0,1,1,0,0,1,1,1,0,0,0,0,1
"3253","A2","B2",-0.665560390692559,-1.56489776517064,0.154262562407231,1,1,0,0,0,1,1,1,0,0,0,0,1,0,1,0,0,0,1,1
"3254","A2","B2",-0.195089238799557,0.177880044357107,-0.200911733927482,1,0,1,0,1,0,1,1,1,1,0,0,1,0,1,0,0,0,1,0
"3255","A2","B2",0.251790281143599,-0.656440920108718,-0.680242988850678,1,1,1,0,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,1
"3256","A2","B2",-0.779208712604602,-0.918862659562803,0.701433230287931,1,1,1,0,1,1,1,0,0,0,0,1,1,0,1,0,0,0,1,1
"3257","A2","B2",0.724578822047344,-0.8448621451282,1.03607444719981,1,1,1,0,1,1,1,0,0,1,0,0,1,0,1,0,1,0,1,1
"3258","A2","B2",-0.738477022177523,-0.063886377814396,-1.10784414012604,1,1,1,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,1
"3259","A2","B2",0.631555046123425,-1.68007663722864,0.897186554997632,0,1,0,1,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1
"3260","A2","B2",1.19270478663995,1.19610829566103,1.27467449369285,1,1,1,0,1,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0
"3261","A2","B2",0.157701324488199,0.329843653254,0.362723666631067,1,0,1,0,0,1,1,1,1,0,1,0,1,1,1,0,0,0,1,1
"3262","A2","B2",0.134615502502758,1.37317696004449,-0.693468777913029,0,1,1,1,1,1,1,1,0,1,0,0,1,1,1,0,0,0,1,1
"3263","A2","B2",0.196438291929681,0.373593285433106,-0.486451944010985,1,1,1,0,0,1,0,0,1,0,0,0,1,1,1,1,0,0,1,1
"3264","A2","B2",0.108467140821456,-0.550166805098771,0.665541504149033,1,1,0,0,0,1,1,1,0,0,0,0,1,0,1,0,0,0,1,0
"3265","A2","B2",0.166977086396379,1.18730190982827,0.608307991744745,1,1,1,0,1,1,1,0,1,0,0,0,1,0,1,0,0,0,1,1
"3266","A2","B2",-1.20037018861411,-0.492502388298072,-0.539422932890476,1,1,1,0,0,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0
"3267","A2","B2",-2.72277350379094,-1.83709400277151,-0.459042004437557,1,1,1,0,1,1,1,1,0,0,1,0,0,0,1,0,0,0,1,0
"3268","A2","B2",-2.38059248397289,-0.464014442064274,-0.561030739873161,1,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1
"3269","A2","B2",-1.52317512033048,0.193152708138723,0.396876159535025,1,1,1,0,1,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0
"3270","A2","B2",1.21974526285868,0.983305034856936,-0.0112606134629028,1,1,1,0,1,1,0,0,0,1,0,0,1,1,1,1,0,1,1,1
"3271","A2","B2",-1.29140464878314,-2.18198568437066,-1.16670914733118,1,1,1,0,0,1,1,0,1,0,0,0,1,0,1,0,0,0,0,1
"3272","A2","B2",0.842860546535432,0.265120854812157,-0.19844147494539,1,1,0,0,1,1,0,1,1,1,1,0,1,0,1,0,0,0,0,1
"3273","A2","B2",-1.48675281250816,0.368326924346604,-1.04878169665082,1,1,1,0,1,1,1,1,0,1,1,0,1,0,1,0,0,0,1,0
"3274","A2","B2",-3.35638003557878,-0.81427737597314,-1.19263596378417,1,1,1,0,1,0,1,1,0,1,0,0,1,1,1,0,0,0,1,1
"3275","A2","B2",0.115275307459618,-0.911158715337094,0.101011944717398,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,0,0,0,1,0
"3276","A2","B2",-0.374286412863876,-0.435531521566011,-0.195148497288429,1,1,1,0,1,0,1,0,1,0,0,0,1,0,1,1,0,0,0,1
"3277","A2","B2",1.09073267435197,-0.44009275603825,0.153399935600118,1,1,1,0,0,1,1,1,0,0,0,0,1,1,1,0,0,0,1,0
"3278","A2","B2",-0.0839830294271741,0.358216370743002,-0.399698287294315,1,1,1,0,1,1,0,0,0,0,0,1,1,0,1,0,0,1,1,1
"3279","A2","B2",0.844014181391772,0.391498264422573,-0.0737899555865649,0,1,1,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0
"3280","A2","B2",-3.64900796912475,-1.83954723068059,-2.37703347612593,1,1,1,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,1,1
"3281","A2","B2",-0.202469061386964,-1.48532522652638,0.874974427967214,0,1,1,0,1,1,0,1,1,0,0,0,1,0,1,0,0,0,1,1
"3282","A2","B2",-1.65134051748099,-0.384156579680509,-2.28685809933678,1,1,1,0,1,0,1,1,1,0,0,0,1,1,1,0,0,0,1,0
"3283","A2","B2",-1.42172262883505,0.200078226253969,-1.20501562947458,0,1,1,0,1,1,1,0,1,0,0,0,1,0,1,0,0,0,1,1
"3284","A2","B2",-1.18677392505522,1.2354171470021,-1.5266073313204,0,0,1,0,1,0,1,1,1,0,0,0,0,0,1,0,0,0,1,1
"3285","A2","B2",2.19924252638658,-0.40755097694373,1.54679599665267,1,1,0,0,1,1,1,0,0,1,0,0,1,1,1,0,0,0,1,1
"3286","A2","B2",2.10794737432925,-1.06089341396295,1.1926699546883,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1
"3287","A2","B2",-0.176916569645231,-0.324850776876639,0.433689586913206,1,1,1,0,1,1,1,0,1,0,0,0,1,0,1,1,0,0,0,1
"3288","A2","B2",-0.940271211885714,-0.530156238475523,-0.309263137631374,1,1,1,0,0,0,1,0,0,1,0,0,1,1,1,0,0,0,1,1
"3289","A2","B2",0.0649972445624509,0.749629972038005,0.107289264697019,0,1,1,0,1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,1
"3290","A2","B2",-0.483221555212215,0.538224426003573,0.213211887938681,1,1,1,0,0,1,1,1,1,0,0,0,1,1,0,0,0,0,1,0
"3291","A2","B2",-2.38091744581539,-0.927222723213403,-0.657095355229118,1,1,1,0,0,1,0,1,1,0,0,0,1,1,1,0,0,0,1,1
"3292","A2","B2",0.967357954024907,-0.474702121669553,-0.94607078435002,1,1,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,1
"3293","A2","B2",0.841640652659059,0.311727299636398,0.669546986272474,1,1,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,1
"3294","A2","B2",-2.29818877331706,-0.88909357399513,0.0326069291132971,0,1,1,0,0,1,1,0,0,0,0,1,1,0,1,0,0,0,1,1
"3295","A2","B2",0.416182218788769,2.75400585186018,1.24375045603223,0,1,0,0,1,1,1,0,0,1,0,0,1,0,1,0,0,0,1,0
"3296","A2","B2",0.0330472975382737,-0.880182795334077,0.230147241555815,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
"3297","A2","B2",-1.08549463046106,1.20582453760069,-1.58690999980613,1,1,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,1
"3298","A2","B2",-2.56707527710152,-1.16559801616316,-2.37593069414113,1,1,1,0,1,1,1,1,1,1,0,0,1,0,1,0,0,0,1,0
"3299","A2","B2",-0.743811639192922,-1.13743008668702,-0.98842002702079,1,1,1,0,1,1,1,1,1,0,0,0,1,1,1,0,1,0,1,0
"3300","A2","B2",-1.2571454465547,-1.82935437977339,-0.706688974771631,1,1,1,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0,1,1
"3301","A2","B2",-0.0756725590934838,0.444158494583587,-0.0884627553476229,1,1,1,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1
"3302","A2","B2",-0.301234295124539,-1.87593623227435,-0.624358678255433,0,1,0,1,0,1,1,1,0,1,0,0,1,1,1,0,0,0,1,1
"3303","A2","B2",1.01816526451109,-0.150615214588802,-0.122995695947581,1,1,0,0,1,1,1,0,1,0,0,0,1,0,1,0,0,0,1,1
"3304","A2","B2",-0.392812118279966,0.403403806429494,0.0515765926038987,1,1,0,0,0,1,1,1,0,0,0,0,1,1,1,0,0,0,1,1
"3305","A2","B2",-2.44554029459176,-1.3859727214059,-1.37671981639533,1,1,1,0,1,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0
"3306","A2","B2",-1.29032941009135,-1.05336832934716,0.12492597289265,1,1,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,1,1
"3307","A2","B2",1.66311406219338,0.227869333999151,0.628617763531135,1,1,1,1,1,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0
"3308","A2","B2",0.524007149713047,-1.03704063926839,0.374964178583448,1,1,1,0,1,1,1,0,1,0,0,0,1,0,1,0,0,0,0,1
"3309","A2","B2",1.00399084458004,1.61540776491067,0.463018770820531,1,1,1,0,1,1,0,1,0,0,0,1,1,0,1,0,0,0,1,0
"3310","A2","B2",-1.36667267822629,-0.651003577873607,-0.768783129297672,1,1,1,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0
"3311","A2","B2",0.165446245590162,-0.835457150950249,0.293264339923502,0,1,1,0,1,1,1,1,1,1,0,0,1,0,1,0,0,0,1,1
"3312","A2","B2",-0.375975211252001,0.0766303738269389,-0.0837337098114304,1,1,1,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,1,1
"3313","A2","B2",1.78686649066392,-0.486965864448385,0.847079536822155,1,1,1,1,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1
"3314","A2","B2",1.26103086792588,-0.327700522374869,1.21004263653856,1,0,1,0,1,1,1,1,1,1,0,0,1,1,1,0,0,0,0,1
"3315","A2","B2",2.71126779709756,0.263651248108362,1.0085599829936,1,1,1,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,1,1
"3316","A2","B2",-0.955611571834527,-0.174189357459344,-0.925856601814921,0,1,1,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0
"3317","A2","B2",-1.05973239232785,-0.48080710416278,-0.435053787401769,0,1,1,0,1,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0
"3318","A2","B2",-4.37059514539089,-1.22504389989369,-2.24623674392078,1,0,1,0,1,0,1,1,0,1,0,0,0,0,1,0,0,1,1,1
"3319","A2","B2",0.470651711749825,0.622248891727187,0.207738365415793,1,1,1,0,1,0,1,0,1,1,0,0,1,1,1,0,0,0,0,1
"3320","A2","B2",1.63701189665827,-0.0915297785196913,0.480658932705812,1,0,0,0,1,1,1,0,1,1,0,0,1,0,1,0,0,0,1,1
"3321","A2","B2",0.840868010513443,0.762193436971857,0.557063141176451,1,1,0,0,1,1,1,1,1,0,0,0,1,0,1,0,0,0,0,1
"3322","A2","B2",-0.978165225136095,-0.759119561493759,-0.103797170554906,1,1,1,0,0,1,1,1,0,0,0,0,0,0,1,0,1,0,1,1
"3323","A2","B2",-0.0807391280832849,0.0401610915534121,-0.926725855645212,1,1,1,0,1,1,1,1,0,1,0,0,1,0,1,0,0,0,1,1
"3324","A2","B2",1.46383347162371,0.410389044443393,1.26202504223735,1,1,1,0,1,1,1,0,1,1,1,0,1,0,1,0,0,0,0,1
"3325","A2","B2",-2.29100782813122,-0.923704098161877,-1.05332011314871,1,1,1,0,0,1,1,1,1,0,1,0,1,0,1,0,0,0,1,0
"3326","A2","B2",-0.400467606297307,-0.293982188265731,1.18535875957627,1,1,1,0,0,1,1,1,1,0,0,0,1,0,1,0,0,0,0,1
